account-name,posten-id,posten-ersatz,posten-laufzeit,posten-verlängerung,posten-Kündigungsfrist,posten-beginn,posten-ende,posten-status,posten-preis-mrc,posten-preis-nrc,posten-name,posten-beschreibung,AltePostenIDExcel_DC1_REF,Gnom_ID,Netz,GW Kommentar
20028,100612,100618,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Raiffeisenplatz 5, 70736 Fellbach B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s WEST",100612_17347_V125435_P62221,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100623,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100623_17347_V125441,G-OBLIJI1Q,94.186.214.70/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100624,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100624_17347_V125441,None,94.186.214.120/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100625,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100625_17347_V125585,None,94.186.214.208/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100626,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100626_17347_V125441,G-28OSXZB9,94.186.230.104/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100627,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100627_17353_V125652,G-JBP7SEHT,94.186.236.64/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100628,n/a,1,1,2,01.05.2022,,aktiv," 105,00 € ", -   € ,CrossConnect,CC KL90,100628_17362_V125426_P62199,,,
20026,100629,n/a,1,1,2,01.05.2022,,aktiv," 105,00 € ", -   € ,CrossConnect,CC KL90,100629_17362_V125607_P62304,,,
20026,100630,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100630_17363_V126299_P63725,None,94.186.238.0/27,
20026,100631,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100631_17363_V125704,None,94.186.234.16/29,
20026,100632,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100632_17359_V125794,None,94.186.234.24/29,
20028,100636,n/a,1,1,2,01.05.2022,,aktiv," 350,00 € "," 500,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Forststraße 7, 70174 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100636_17368_V125964_P63353,,,
20026,100637,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100637_17377_V126009_P63032,,94.186.235.48/28,
20026,100638,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100638_17377_V126009,None,94.186.235.32/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100613,100619,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 1.255,80 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Hery-Park 3000, 86368 Augsburg B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100613_17347_V125435_P62222,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100639,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100639_17387_V35529_P63211,G-KUIEGA16,94.186.231.128/29,
20028,100640,n/a,1,1,2,01.05.2022,,aktiv," 1.605,00 € "," 7.700,00 € ",MetroInternet,"MetroInternet Neue Straße 95, 73230 Kirchheim/Teck-Nabern, Bandwidth: 10000 Mbit/s",100640_17387_V35529_P63232,,,
20028,100641,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100641_17387_V35663_P63212,G-K1GLGKNE,94.186.237.200/29,
20028,100112,n/a,1,1,2,01.01.2022,,in Produktion," 100,00 € "," 50,00 € ",IP_24,"Öffentliches /24 IPv4 Netz, 254 Nutzbare Adressen",100112_12574_V126495_P64267,None,94.186.184.0/24,
20028,100286,n/a,1,1,2,01.02.2022,,in Produktion," 350,00 € "," 1.000,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Heilbronner Straße 180, 70191 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100286_13114_V126354_P63909,,,
20028,100447,n/a,1,1,2,01.01.2021,,in Produktion," 795,00 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Danneckerstraße 52, 70182 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100447_14262_V126150_P63710,,,
20028,100642,n/a,1,1,2,01.05.2022,,aktiv," 350,00 € "," 16.000,00 € ",MetroInternet,"MetroInternet Dieselstraße 50, 73734 Esslingen am Neckar, Bandwidth: 1000 Mbit/s",100642_17387_V35663_P63233,,,
20028,100643,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100643_17387_V126035_P63210,None,94.186.237.0/29,
20028,100647,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100647_17387_V126035,None,94.186.231.120/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100648,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100648_17387_V126035,G-VEYJ8K9A,94.186.234.58/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100649,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100649_17387_V126035,G-O8H6X0PF,94.186.235.10/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100475,n/a,1,1,2,01.01.2021,,in Produktion," 126,17 € ", -   € ,MetroInternet,"MetroInternet Sigmaringer Str. 121, 70567 Stuttgart, Bandwidth: 1000 Mbit/s",100475_14490_V125822_P62573,,,
20028,100650,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100650_17387_V35529,None,94.186.237.160/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100651,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100651_17388_V126098_P63242,None,94.186.170.0/27,
20028,100652,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100652_17388_V126098,None,94.186.231.184/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100653,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100653_17389_V126088,None,94.186.235.128/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100654,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100654_17389_V126250,None,94.186.235.136/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100655,n/a,1,1,2,01.05.2022,,aktiv," 2,50 € "," 50,00 € ",IP_30,"Öffentliches /30 IPv4 Netz, 1 Nutzbare Adressen",100655_17393_V126189_P63367,None,94.186.236.104/30,
20026,100656,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100656_17393_V126338_P63769,,,
20026,100657,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100657_17393_V126189,G-1WU5DFC9,94.186.213.56/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100658,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100658_17393_V126189,G-Q3LMMI0G,94.186.213.58/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100659,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100659_17393_V126189,None,94.186.214.116/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100660,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100660_17393_V126189,G-9MF566CP,94.186.236.98/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100661,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100661_17393_V125894,G-OYPW7GCB,94.186.236.100/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100662,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100662_17393_V126189,None,94.186.236.102/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100476,n/a,1,1,2,01.01.2021,,in Produktion," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100476_14490_V125822_P62574,G-0DZ3Z1ZT,94.186.179.112/28,
20028,100477,n/a,1,1,2,01.01.2021,,in Produktion," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Sigmaringer Str. 121, 70567 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100477_14490_V125822_P62575,,,
20026,100593,n/a,1,1,2,01.01.2021,,in Produktion," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100593_17264_V126390_P64079,None,94.186.215.168/29,
20026,100663,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100663_17412_V126333_P63921,,94.186.234.200/29,
20026,100664,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100664_17412_V126333_P63922,,94.186.234.208/28,
20026,100665,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100665_17414_V126419_P64013,,,
20028,100666,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € "," 50,00 € ",RIPE,RIPE Verwaltung v4 Netz,100666_14254_124609,,91.220.129.0/24,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100667,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100667_14740_V10760,G-ZY06LD01,94.186.194.122/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100668,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100668_14740_V11149,G-WYJ2BTKT,94.186.206.162/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100669,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100669_14740_V125995,G-GG4LYH1D,94.186.213.54/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100670,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100670_12166_V33437,None,94.186.207.172/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100619,n/a,1,1,2,01.01.2021,,in Produktion," 1.255,80 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Hery-Park 3000, 86368 Augsburg B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100619_17347_V126011_P63455,,,
20028,100757,n/a,1,1,2,01.06.2022,,in Produktion," 795,00 € "," 1.500,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Hölderlinstraße 3a, 70174 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100757_,,,
20028,100758,n/a,1,1,2,01.06.2022,,in Produktion," 450,00 € "," 1.000,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Bolzstraße 3, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100758_,,,
20026,100671,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100671_12166_V125147,G-IJPH1D4L,94.186.213.2/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100672,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100672_12166_V125147,G-T10APX6D,94.186.213.50/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100673,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100673_12166_V33437,None,94.186.228.96/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100675,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100675_13000_V9959,None,94.186.182.136/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100676,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100676_13000_V11961,None,94.186.190.52/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100677,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100677_13036_V9031,None,94.186.187.108/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100678,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100678_13036_V5926,None,94.186.187.120/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100679,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100679_13423_V7572,None,94.186.196.208/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100680,n/a,1,1,2,01.05.2022,,aktiv," 1,00 € "," 50,00 € ",IP_32,"Öffentliches /32 IPv4 Netz, 1 Nutzbare Adresse",100680_13427_V7055,None,94.186.179.223/32,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100681,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100681_14202_V8714,None,94.186.195.58/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100682,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100682_13265_V9626,None,94.186.154.112/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100683,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100683_17140_V126401,G-525JQW7C,94.186.198.130/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100684,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100684_17140_V126401,G-MRZ6ZMFN,94.186.213.74/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100685,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100685_17140_V35149,G-AM89I1UL,94.186.215.32/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100686,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100686_17140_V126401,G-JIQ9MTWU,94.186.215.158/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100687,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100687_17140_V35149,G-WQW1GR4E,94.186.228.184/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100688,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100688_17140_V200427,G-BJU14EMP,94.186.228.186/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100689,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100689_17140_V126401,G-KDAGJYB8,94.186.232.36/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100690,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100690_17140_V126401,G-4LSE5S43,94.186.233.208/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100691,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100691_17140_V126401,G-E40LI29B,94.186.237.48/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100692,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100692_17140_V200439,G-ZHQ4F7XA,94.186.237.224/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20026,100693,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100693_17140_V126401,G-LP7DEI7C,94.186.238.68/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100694,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100694_17309_V200453,G-ILG82VUD,94.186.159.176/28,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100695,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100695_17309_V200492,G-2VY8QHAX,94.186.182.32/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100696,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100696_17309_V200468,G-C6N402XQ,94.186.183.48/28,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100697,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100697_17309_V400470,G-W32BTB68,94.186.183.194/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100698,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100698_17309_V200455,G-Z2CMHHHI,94.186.187.88/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100633,n/a,1,1,2,27.01.2021,30.04.2021,storniert," 450,00 € "," 5.000,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Theodor-Heuss-Straße 10, Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100633_17366_V125742_P62784,,,
20028,100699,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100699_17309_V200457,G-LXQD3I8T,94.186.190.56/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100700,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100700_17309_V200478,G-EGXPCK2F,94.186.206.176/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100701,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100701_17309_V200421,G-O32TPQNZ,94.186.213.240/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100702,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100702_17309_V200494,G-59B8O75X,94.186.213.248/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100703,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100703_17309_V200495,G-GURY0XF6,94.186.214.96/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100704,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100704_17309_V200445,None,94.186.215.132/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100705,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100705_17309_V200474,G-Q7703JE7,94.186.219.64/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100706,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100706_17309_V200471,G-APH9CKQQ,94.186.219.172/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100707,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100707_17309_V200473,G-VVWN14T9,94.186.219.192/27,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100708,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100708_17309_V200476,G-3MR2W5LG,94.186.219.224/28,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100709,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100709_17309_V200472,G-3H96BFLQ,94.186.219.240/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100710,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100710_17309_V200444,None,94.186.229.112/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100711,n/a,1,1,2,01.05.2022,,aktiv," 49,00 € "," 150,00 € ",MetroInternet,"MetroInternet Breitscheidstr. 8, 70174 Stuttgart, Bandwidth: 100 Mbit/s",100711_17309,,,
20028,100712,n/a,1,1,2,01.05.2022,,aktiv," 49,00 € "," 150,00 € ",MetroInternet,"MetroInternet Breitwiesenstr. 28, 70565 Stuttgart, Bandwidth: 100 Mbit/s",100712_17309,,,
20028,100713,n/a,1,1,2,01.05.2022,,aktiv," 49,00 € "," 150,00 € ",MetroInternet,"MetroInternet Pragsattel, 70469 Stuttgart, Bandwidth: 100 Mbit/s",100713_17309,,,
20028,100714,n/a,1,1,2,01.05.2022,,aktiv," 49,00 € "," 150,00 € ",MetroInternet,"MetroInternet Rotebühlplatz, 70173 Stuttgart, Bandwidth: 100 Mbit/s",100714_17309,,,
20028,100715,n/a,1,1,2,01.05.2022,,aktiv," 49,00 € "," 150,00 € ",MetroInternet,"MetroInternet Schlossplatz, 70173 Stuttgart, Bandwidth: 100 Mbit/s",100715_17309,,,
20028,100716,n/a,1,1,2,01.05.2022,,aktiv," 49,00 € "," 150,00 € ",MetroInternet,"MetroInternet Zettachring 2, 70567 Stuttgart, Bandwidth: 100 Mbit/s",100716_17309,,,
20028,100717,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Breitscheidstr. 8, 70174 Stuttgart 20 HE gemäß Anlage POP-Services",100717_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100718,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Breitwiesenstr. 28, 70565 Stuttgart 20 HE gemäß Anlage POP-Services",100718_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100719,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Pragsattel, 70469 Stuttgart 20 HE gemäß Anlage POP-Services",100719_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100720,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Rotebühlplatz, 70173 Stuttgart 20 HE gemäß Anlage POP-Services",100720_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100721,n/a,1,1,2,01.05.2022,,aktiv," 150,00 € ", -   € ,POP_S,"Colocation POP Schlossplatz, 70173 Stuttgart 20 HE gemäß Anlage POP-Services",100721_17309,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
